loan_amnt,term,int_rate,home_ownership,annual_inc,verification_status,repay_fail
12600.0,60 months,12.98,RENT,44004.0,Not Verified,0
15000.0,36 months,7.88,MORTGAGE,78000.0,Verified,0
10000.0,36 months,13.79,MORTGAGE,68496.0,Source Verified,0
8000.0,36 months,13.61,RENT,96500.0,Not Verified,0
35000.0,60 months,17.51,MORTGAGE,70000.0,Verified,1
12500.0,36 months,11.72,RENT,36000.0,Not Verified,0
10000.0,60 months,10.37,MORTGAGE,68000.0,Source Verified,0
15000.0,36 months,7.51,RENT,79000.0,Verified,1
28000.0,60 months,10.74,MORTGAGE,77378.0,Verified,0
25000.0,36 months,18.67,MORTGAGE,225000.0,Not Verified,0
12500.0,36 months,14.96,MORTGAGE,62400.0,Source Verified,0
4200.0,36 months,9.91,OWN,50000.0,Not Verified,0
5000.0,36 months,7.51,MORTGAGE,55000.0,Verified,0
11000.0,36 months,9.91,MORTGAGE,74000.0,Not Verified,0
16750.0,60 months,15.21,RENT,50000.0,Not Verified,0
10000.0,36 months,8.94,OWN,38000.0,Not Verified,0
30000.0,36 months,8.49,MORTGAGE,96636.0,Verified,0
14000.0,36 months,6.03,RENT,69000.0,Source Verified,0
20000.0,60 months,16.89,RENT,62208.0,Verified,0
1600.0,36 months,10.59,RENT,12000.0,Not Verified,1
5000.0,36 months,7.51,RENT,42000.0,Not Verified,0
16000.0,60 months,15.58,MORTGAGE,78000.0,Verified,1
2500.0,36 months,13.62,RENT,24000.0,Not Verified,0
10400.0,36 months,8.94,MORTGAGE,37000.0,Not Verified,0
21000.0,60 months,21.28,MORTGAGE,109992.0,Verified,0
10000.0,36 months,11.26,MORTGAGE,39875.0,Not Verified,0
7000.0,36 months,10.38,MORTGAGE,23500.0,Not Verified,0
1000.0,36 months,9.62,RENT,38400.0,Not Verified,0
8000.0,36 months,10.95,MORTGAGE,75000.0,Verified,0
14400.0,36 months,13.35,RENT,100000.0,Verified,0
5000.0,36 months,12.73,RENT,47000.0,Not Verified,0
4400.0,36 months,11.49,RENT,19200.0,Source Verified,0
3600.0,36 months,9.99,RENT,67000.0,Not Verified,0
2400.0,36 months,7.49,OWN,24000.0,Not Verified,0
24000.0,36 months,7.49,RENT,150000.0,Verified,0
17000.0,60 months,18.39,RENT,50000.0,Verified,0
12000.0,36 months,12.53,RENT,50000.0,Verified,0
16800.0,36 months,7.88,MORTGAGE,100000.0,Source Verified,0
22000.0,60 months,18.17,MORTGAGE,119500.0,Verified,0
5500.0,36 months,13.23,OWN,27336.0,Not Verified,0
15000.0,36 months,11.58,OTHER,100000.0,Source Verified,0
11800.0,36 months,13.99,MORTGAGE,126000.0,Verified,0
10500.0,36 months,13.92,OWN,70500.0,Verified,1
9000.0,36 months,7.49,OWN,40000.0,Not Verified,0
8000.0,36 months,9.91,MORTGAGE,210000.0,Source Verified,0
5100.0,36 months,18.61,MORTGAGE,65100.0,Not Verified,1
20000.0,36 months,10.95,RENT,96588.0,Verified,0
25000.0,36 months,17.9,OTHER,85000.0,Verified,1
10000.0,36 months,8.59,MORTGAGE,88500.0,Not Verified,0
12000.0,36 months,12.87,RENT,57720.0,Not Verified,0
4500.0,36 months,8.94,MORTGAGE,100000.0,Not Verified,0
30000.0,36 months,14.91,MORTGAGE,130000.0,Verified,0
17000.0,36 months,14.96,RENT,60000.0,Not Verified,0
24000.0,60 months,19.79,MORTGAGE,189996.0,Source Verified,0
1400.0,36 months,13.49,MORTGAGE,55000.0,Not Verified,0
10000.0,60 months,17.06,MORTGAGE,32000.0,Not Verified,0
3800.0,60 months,13.8,MORTGAGE,42000.0,Not Verified,1
12100.0,36 months,5.79,OWN,56400.0,Not Verified,0
5000.0,36 months,10.38,OWN,30000.0,Source Verified,0
15000.0,60 months,14.17,OWN,62000.0,Not Verified,1
10750.0,36 months,6.99,MORTGAGE,100000.0,Not Verified,0
25000.0,60 months,21.74,MORTGAGE,82400.0,Verified,1
6000.0,36 months,16.45,RENT,27840.0,Not Verified,0
12750.0,36 months,15.33,RENT,60000.0,Not Verified,0
2500.0,36 months,12.61,RENT,70082.64,Not Verified,0
10000.0,36 months,8.59,RENT,60000.0,Not Verified,0
2400.0,36 months,14.82,MORTGAGE,29000.0,Not Verified,0
5325.0,36 months,10.99,RENT,25000.0,Not Verified,0
18000.0,60 months,18.67,MORTGAGE,115956.0,Verified,0
17000.0,60 months,17.99,RENT,85000.0,Verified,0
3025.0,36 months,6.17,MORTGAGE,200000.0,Not Verified,0
2500.0,36 months,13.61,OWN,32868.0,Not Verified,0
22000.0,36 months,19.79,MORTGAGE,93600.0,Verified,1
10000.0,36 months,9.91,RENT,60000.0,Not Verified,0
12000.0,36 months,11.41,RENT,43400.0,Not Verified,1
20000.0,60 months,17.58,MORTGAGE,120000.0,Verified,0
5500.0,36 months,7.51,OWN,54996.0,Not Verified,0
8500.0,36 months,5.79,OWN,90000.0,Not Verified,0
2500.0,36 months,7.88,RENT,51873.0,Verified,1
10000.0,36 months,9.88,OWN,73500.0,Not Verified,0
25000.0,60 months,16.49,MORTGAGE,98000.0,Verified,0
8000.0,36 months,13.72,RENT,28800.0,Source Verified,0
10000.0,36 months,13.06,MORTGAGE,114600.0,Source Verified,0
6000.0,36 months,6.76,MORTGAGE,50000.0,Not Verified,0
14000.0,36 months,12.99,RENT,66000.0,Not Verified,0
14000.0,36 months,7.9,RENT,45000.0,Not Verified,1
10000.0,60 months,15.28,MORTGAGE,60000.0,Verified,1
30000.0,36 months,15.23,RENT,92004.0,Verified,0
10000.0,36 months,7.74,RENT,130000.0,Not Verified,0
6000.0,36 months,6.62,MORTGAGE,76800.0,Not Verified,0
10000.0,36 months,13.49,MORTGAGE,48000.0,Not Verified,0
3200.0,36 months,12.21,RENT,27600.0,Not Verified,0
20000.0,60 months,16.32,MORTGAGE,85000.0,Verified,0
1500.0,36 months,7.51,RENT,29004.0,Source Verified,0
15000.0,60 months,17.93,RENT,150000.0,Source Verified,0
10000.0,36 months,15.33,OWN,27600.0,Not Verified,0
28000.0,60 months,20.99,MORTGAGE,80400.0,Verified,0
19200.0,36 months,10.99,RENT,77000.0,Verified,1
10000.0,36 months,7.9,RENT,75000.0,Source Verified,0
2500.0,36 months,11.14,RENT,70000.0,Not Verified,1
13700.0,60 months,16.49,MORTGAGE,86000.0,Source Verified,0
6000.0,36 months,5.79,RENT,51356.0,Not Verified,0
20000.0,36 months,11.89,MORTGAGE,143500.0,Verified,0
8000.0,36 months,6.99,MORTGAGE,96000.0,Not Verified,0
6500.0,36 months,12.42,MORTGAGE,97296.0,Source Verified,0
9775.0,36 months,6.91,MORTGAGE,38220.0,Source Verified,0
14000.0,60 months,11.49,MORTGAGE,40056.64,Not Verified,1
10975.0,36 months,6.99,MORTGAGE,125000.0,Source Verified,0
7000.0,36 months,12.69,RENT,30000.0,Source Verified,0
3850.0,36 months,12.68,RENT,32000.0,Not Verified,0
16000.0,36 months,7.51,OWN,50000.0,Source Verified,0
8000.0,36 months,6.76,MORTGAGE,64000.0,Not Verified,0
13600.0,36 months,12.42,MORTGAGE,91000.0,Source Verified,1
4400.0,36 months,8.0,MORTGAGE,33000.0,Not Verified,0
8725.0,36 months,7.29,RENT,54000.0,Source Verified,0
6000.0,36 months,13.61,OWN,36000.0,Not Verified,1
10000.0,36 months,18.43,MORTGAGE,66000.0,Not Verified,1
3600.0,36 months,9.99,OWN,35000.0,Verified,0
10000.0,36 months,7.29,RENT,18000.0,Source Verified,0
8400.0,60 months,10.37,OWN,70000.0,Not Verified,0
15000.0,36 months,7.66,RENT,36000.0,Source Verified,0
6000.0,36 months,11.49,RENT,53000.0,Source Verified,0
5250.0,60 months,17.58,MORTGAGE,59000.0,Not Verified,0
16800.0,60 months,15.95,RENT,180000.0,Source Verified,0
10000.0,36 months,10.59,OWN,72000.0,Not Verified,0
15850.0,60 months,13.49,MORTGAGE,38397.0,Verified,1
3600.0,36 months,10.0,RENT,33000.0,Source Verified,1
3000.0,36 months,17.49,MORTGAGE,70000.0,Not Verified,0
12000.0,36 months,16.29,MORTGAGE,300000.0,Verified,0
12000.0,36 months,15.21,RENT,30000.0,Source Verified,1
5000.0,36 months,12.69,OWN,43200.0,Not Verified,0
12800.0,36 months,8.38,MORTGAGE,65000.0,Not Verified,0
14000.0,36 months,16.29,OWN,85000.0,Verified,0
10000.0,36 months,13.8,MORTGAGE,200000.0,Not Verified,0
19750.0,60 months,20.77,RENT,48000.0,Source Verified,0
22400.0,36 months,9.99,MORTGAGE,75912.0,Verified,0
35000.0,36 months,16.89,MORTGAGE,77000.0,Verified,0
8500.0,36 months,12.53,MORTGAGE,49000.0,Not Verified,0
15000.0,60 months,14.79,RENT,49992.0,Not Verified,0
10000.0,36 months,12.21,MORTGAGE,111996.0,Source Verified,0
24000.0,36 months,16.49,RENT,124080.0,Verified,0
19000.0,36 months,10.99,RENT,50000.0,Not Verified,0
20000.0,60 months,10.74,MORTGAGE,86400.0,Verified,0
9000.0,36 months,16.77,MORTGAGE,61000.0,Verified,0
5000.0,36 months,14.35,RENT,31000.0,Not Verified,0
13250.0,36 months,7.66,RENT,25200.0,Source Verified,0
8000.0,36 months,7.49,MORTGAGE,54000.0,Source Verified,0
7000.0,60 months,10.37,MORTGAGE,100000.0,Source Verified,0
1000.0,36 months,7.37,OWN,77367.0,Verified,0
5000.0,36 months,14.84,RENT,38436.0,Source Verified,1
20000.0,36 months,11.99,RENT,90000.0,Not Verified,0
16000.0,36 months,6.62,MORTGAGE,75000.0,Not Verified,0
14125.0,60 months,15.27,RENT,39500.0,Verified,0
8000.0,36 months,12.73,RENT,45000.0,Not Verified,0
11200.0,36 months,13.48,RENT,46739.4,Not Verified,0
3000.0,36 months,14.35,MORTGAGE,31000.0,Not Verified,1
25000.0,60 months,13.35,MORTGAGE,99678.0,Verified,0
25000.0,36 months,11.12,RENT,83000.0,Not Verified,0
10000.0,60 months,16.89,MORTGAGE,65000.0,Source Verified,0
6000.0,36 months,12.99,MORTGAGE,45600.0,Source Verified,0
5600.0,36 months,11.99,RENT,93600.0,Verified,0
1500.0,36 months,8.49,MORTGAGE,24000.0,Not Verified,0
8000.0,36 months,13.22,RENT,52000.0,Verified,0
35000.0,60 months,17.58,RENT,65000.0,Verified,0
24000.0,36 months,15.7,MORTGAGE,195000.0,Verified,0
10000.0,60 months,16.02,RENT,48000.0,Source Verified,0
8000.0,36 months,11.36,RENT,45000.0,Not Verified,1
6000.0,36 months,11.71,MORTGAGE,150792.0,Source Verified,0
4000.0,60 months,15.95,RENT,72000.0,Source Verified,0
6700.0,60 months,20.62,OWN,105000.0,Verified,0
1500.0,36 months,11.36,RENT,18000.0,Source Verified,0
6600.0,60 months,19.42,RENT,72000.0,Source Verified,1
5000.0,36 months,11.89,RENT,50000.0,Verified,0
18000.0,60 months,21.82,RENT,50000.0,Source Verified,1
9250.0,36 months,8.94,RENT,24000.0,Not Verified,1
4200.0,36 months,11.99,MORTGAGE,29000.0,Not Verified,0
30000.0,60 months,16.77,MORTGAGE,170000.0,Source Verified,1
5000.0,36 months,14.22,MORTGAGE,102996.0,Verified,0
10000.0,36 months,9.88,RENT,70000.0,Not Verified,0
22575.0,60 months,21.28,OWN,45000.0,Verified,0
4000.0,60 months,20.89,RENT,50000.0,Source Verified,1
19000.0,36 months,11.36,RENT,35000.0,Verified,0
4000.0,36 months,12.73,RENT,48000.0,Not Verified,1
10000.0,36 months,7.74,MORTGAGE,80000.0,Not Verified,0
2000.0,60 months,16.45,MORTGAGE,30000.0,Not Verified,0
13000.0,60 months,17.51,RENT,50000.0,Verified,1
17000.0,36 months,11.48,RENT,33852.0,Not Verified,0
5000.0,36 months,13.79,RENT,34500.0,Source Verified,0
5800.0,36 months,13.48,MORTGAGE,40000.0,Not Verified,1
7000.0,36 months,12.98,RENT,67350.0,Not Verified,1
23000.0,36 months,14.54,RENT,100000.0,Verified,0
12000.0,36 months,7.29,MORTGAGE,50000.0,Not Verified,0
25000.0,60 months,21.64,MORTGAGE,185000.0,Verified,0
3000.0,36 months,7.51,MORTGAGE,58951.0,Not Verified,0
35000.0,36 months,15.65,RENT,85000.0,Verified,0
8000.0,60 months,11.12,MORTGAGE,49000.0,Not Verified,0
20000.0,36 months,8.9,RENT,148080.0,Verified,0
11000.0,36 months,13.85,MORTGAGE,75000.0,Not Verified,0
3000.0,36 months,10.08,RENT,36000.0,Not Verified,1
15000.0,36 months,5.99,MORTGAGE,95200.0,Not Verified,0
4500.0,36 months,8.0,OWN,26004.0,Not Verified,0
5000.0,36 months,14.82,RENT,52000.0,Not Verified,0
8000.0,36 months,15.65,RENT,55000.0,Not Verified,0
7500.0,36 months,7.29,MORTGAGE,45000.0,Source Verified,0
20000.0,36 months,12.53,MORTGAGE,108000.0,Verified,0
7000.0,36 months,9.32,MORTGAGE,49000.0,Not Verified,0
13500.0,36 months,7.49,RENT,64402.0,Source Verified,0
12000.0,36 months,12.99,RENT,80000.0,Verified,0
6500.0,60 months,10.38,RENT,63000.0,Source Verified,1
12500.0,36 months,7.29,RENT,62000.0,Verified,0
15000.0,36 months,7.9,MORTGAGE,31000.0,Source Verified,1
2925.0,60 months,17.99,RENT,27600.0,Verified,1
25000.0,36 months,16.91,MORTGAGE,500000.0,Not Verified,1
18000.0,36 months,14.11,MORTGAGE,55000.0,Not Verified,0
35000.0,60 months,11.71,MORTGAGE,100000.0,Verified,0
4000.0,36 months,5.79,RENT,48000.0,Not Verified,0
5000.0,36 months,15.62,RENT,65000.0,Verified,1
2900.0,36 months,8.0,RENT,19000.0,Not Verified,0
9000.0,60 months,18.67,MORTGAGE,52000.0,Source Verified,0
16000.0,60 months,19.91,RENT,70000.0,Source Verified,0
4400.0,36 months,6.91,RENT,20000.0,Not Verified,0
10000.0,60 months,18.67,RENT,105785.0,Source Verified,0
10000.0,36 months,11.41,RENT,40000.0,Not Verified,0
30000.0,60 months,9.91,RENT,130000.0,Verified,0
12000.0,36 months,10.38,MORTGAGE,99996.0,Verified,0
9800.0,36 months,13.79,OWN,62000.0,Not Verified,1
12800.0,60 months,11.99,MORTGAGE,69996.0,Not Verified,0
15000.0,36 months,9.91,MORTGAGE,95000.0,Verified,0
4000.0,36 months,12.18,RENT,110000.0,Not Verified,0
8500.0,36 months,11.14,MORTGAGE,70000.0,Not Verified,0
5000.0,36 months,10.99,RENT,42000.0,Source Verified,0
8000.0,60 months,17.49,MORTGAGE,50000.0,Not Verified,0
5000.0,36 months,13.62,MORTGAGE,27000.0,Not Verified,0
28000.0,60 months,14.91,RENT,67100.0,Verified,0
2500.0,36 months,11.36,RENT,28500.0,Not Verified,0
6000.0,36 months,16.77,RENT,36000.0,Not Verified,0
5000.0,36 months,14.79,MORTGAGE,36000.0,Source Verified,0
2400.0,36 months,18.39,RENT,38568.0,Source Verified,0
1500.0,36 months,8.94,RENT,31000.0,Not Verified,0
23700.0,36 months,6.17,MORTGAGE,77065.0,Verified,0
5000.0,36 months,11.48,OWN,91200.0,Not Verified,0
10000.0,36 months,13.36,RENT,45000.0,Verified,0
5100.0,36 months,14.35,MORTGAGE,34000.0,Not Verified,0
10000.0,36 months,15.95,MORTGAGE,71028.0,Not Verified,1
10000.0,60 months,15.2,RENT,42000.0,Source Verified,1
14000.0,60 months,16.32,RENT,52000.0,Source Verified,0
20000.0,36 months,13.22,RENT,50000.0,Verified,0
6000.0,36 months,10.75,RENT,26000.0,Not Verified,0
4000.0,36 months,13.16,RENT,19000.0,Not Verified,1
11000.0,36 months,17.19,RENT,41808.0,Source Verified,0
16000.0,60 months,11.11,MORTGAGE,120000.0,Source Verified,0
8000.0,36 months,14.84,MORTGAGE,70000.0,Not Verified,0
8000.0,60 months,16.82,OWN,90000.0,Source Verified,0
6000.0,36 months,11.28,RENT,40000.0,Not Verified,0
10000.0,36 months,15.62,MORTGAGE,75000.0,Not Verified,1
2000.0,36 months,7.9,RENT,14000.0,Source Verified,0
10000.0,36 months,10.37,OWN,28000.0,Verified,0
6125.0,36 months,7.49,RENT,70000.0,Verified,0
4750.0,36 months,14.83,MORTGAGE,25000.0,Verified,0
13500.0,36 months,7.88,RENT,45312.0,Source Verified,0
5000.0,36 months,13.72,RENT,76000.0,Verified,0
20000.0,60 months,11.71,RENT,120000.0,Source Verified,0
1500.0,36 months,5.79,RENT,42000.0,Not Verified,0
14100.0,60 months,13.49,MORTGAGE,61000.0,Not Verified,0
27000.0,60 months,19.29,MORTGAGE,115000.0,Verified,0
19425.0,60 months,19.04,MORTGAGE,67000.0,Verified,1
9000.0,36 months,12.53,RENT,62201.0,Not Verified,0
5000.0,36 months,14.17,MORTGAGE,19200.0,Not Verified,0
2100.0,36 months,12.21,RENT,10000.0,Not Verified,0
20400.0,36 months,11.49,RENT,72000.0,Verified,0
11250.0,36 months,13.61,MORTGAGE,43500.0,Verified,0
16200.0,60 months,17.14,RENT,53000.0,Verified,1
12000.0,60 months,10.0,MORTGAGE,110004.0,Verified,0
7700.0,36 months,14.79,MORTGAGE,100000.0,Source Verified,1
16000.0,36 months,8.9,RENT,36000.0,Source Verified,0
2600.0,36 months,13.22,RENT,27000.0,Not Verified,0
16000.0,60 months,17.49,OWN,63000.0,Source Verified,0
14500.0,36 months,8.94,MORTGAGE,51000.0,Not Verified,0
7000.0,36 months,7.88,RENT,18000.0,Verified,0
12000.0,60 months,10.59,OWN,40584.0,Not Verified,0
1000.0,36 months,15.27,MORTGAGE,32352.0,Source Verified,1
2500.0,36 months,10.28,RENT,10920.0,Not Verified,0
1250.0,36 months,13.16,RENT,14400.0,Not Verified,1
18575.0,60 months,11.99,RENT,56000.0,Source Verified,0
18000.0,36 months,14.59,RENT,56000.0,Not Verified,0
10775.0,36 months,15.37,RENT,20796.0,Source Verified,0
5500.0,36 months,13.23,RENT,24000.0,Source Verified,0
25000.0,60 months,18.64,RENT,61500.0,Verified,1
5000.0,36 months,13.35,OWN,24000.0,Source Verified,0
20000.0,60 months,10.62,RENT,42500.0,Verified,1
7000.0,36 months,8.49,RENT,65000.0,Source Verified,0
17000.0,36 months,7.66,MORTGAGE,57600.0,Verified,0
5000.0,36 months,13.23,MORTGAGE,30000.0,Not Verified,0
4000.0,36 months,5.79,MORTGAGE,70000.0,Source Verified,0
25000.0,36 months,12.18,RENT,200000.0,Not Verified,1
15000.0,60 months,12.69,MORTGAGE,34000.0,Verified,0
6250.0,36 months,18.61,MORTGAGE,60000.0,Verified,0
11500.0,36 months,13.92,MORTGAGE,65000.0,Not Verified,0
3650.0,36 months,9.91,MORTGAGE,12960.0,Source Verified,0
15000.0,36 months,15.33,MORTGAGE,135000.0,Source Verified,0
8000.0,36 months,15.96,RENT,83200.0,Verified,0
7500.0,36 months,14.5,OWN,58000.0,Not Verified,1
25000.0,36 months,12.21,RENT,85000.0,Verified,0
5000.0,60 months,20.48,RENT,36000.0,Verified,0
4500.0,36 months,9.62,RENT,21000.0,Not Verified,0
1500.0,36 months,13.35,RENT,20160.0,Not Verified,0
7500.0,36 months,13.99,MORTGAGE,100000.0,Source Verified,0
6800.0,36 months,5.42,RENT,70000.0,Verified,0
13000.0,36 months,15.31,RENT,52000.0,Not Verified,0
4000.0,60 months,14.27,RENT,24000.0,Source Verified,1
35000.0,60 months,19.91,MORTGAGE,132500.0,Verified,0
30000.0,60 months,19.03,RENT,80004.0,Verified,1
10000.0,36 months,13.57,MORTGAGE,100000.0,Source Verified,0
4000.0,60 months,17.93,RENT,50000.0,Source Verified,0
2500.0,36 months,7.88,MORTGAGE,50000.0,Not Verified,0
10000.0,36 months,7.51,MORTGAGE,32004.0,Verified,0
4000.0,60 months,13.49,RENT,45000.0,Not Verified,0
25000.0,36 months,14.83,RENT,47000.0,Verified,0
5000.0,36 months,6.03,RENT,60996.0,Not Verified,0
20000.0,36 months,14.74,MORTGAGE,75000.0,Source Verified,0
25000.0,36 months,14.11,MORTGAGE,175000.0,Verified,1
10000.0,36 months,7.88,MORTGAGE,88000.0,Verified,0
20000.0,36 months,8.88,RENT,60000.0,Source Verified,1
10000.0,36 months,10.74,MORTGAGE,68000.0,Not Verified,0
17000.0,36 months,7.88,RENT,48000.0,Verified,0
9400.0,60 months,7.66,RENT,26000.0,Source Verified,0
20500.0,60 months,17.99,MORTGAGE,42759.0,Verified,0
7600.0,60 months,21.36,RENT,100000.0,Source Verified,0
25000.0,36 months,10.36,MORTGAGE,110000.0,Verified,0
14000.0,36 months,14.27,RENT,80000.0,Not Verified,0
5750.0,36 months,13.57,MORTGAGE,42000.0,Verified,0
7000.0,60 months,11.99,RENT,27000.0,Source Verified,0
6000.0,36 months,5.79,MORTGAGE,51000.0,Not Verified,0
1600.0,60 months,11.12,RENT,71200.0,Verified,1
10000.0,36 months,7.66,MORTGAGE,65000.0,Not Verified,0
6000.0,36 months,13.48,RENT,36000.0,Not Verified,0
18000.0,36 months,10.99,MORTGAGE,200000.0,Verified,0
10000.0,36 months,6.99,RENT,85500.0,Verified,0
13000.0,36 months,6.92,OWN,28800.0,Verified,0
4000.0,36 months,15.33,RENT,86000.0,Not Verified,0
22400.0,36 months,7.49,MORTGAGE,113000.0,Verified,0
21000.0,36 months,14.11,RENT,65000.0,Verified,0
5000.0,36 months,7.51,RENT,38250.0,Not Verified,0
3200.0,36 months,15.21,RENT,35000.0,Not Verified,0
12000.0,36 months,9.99,RENT,93000.0,Not Verified,0
12000.0,60 months,11.11,MORTGAGE,67656.0,Source Verified,0
4000.0,36 months,5.42,RENT,25440.0,Not Verified,0
4500.0,36 months,12.54,MORTGAGE,55000.0,Not Verified,0
3300.0,36 months,10.99,MORTGAGE,52000.0,Not Verified,0
9975.0,36 months,5.42,MORTGAGE,114000.0,Not Verified,0
20000.0,36 months,17.49,RENT,57012.8,Verified,0
20000.0,36 months,11.26,MORTGAGE,90000.0,Verified,0
3000.0,36 months,12.99,RENT,36000.0,Verified,1
25000.0,36 months,6.62,MORTGAGE,249999.96,Source Verified,0
25000.0,60 months,10.62,MORTGAGE,3900000.0,Not Verified,0
14000.0,36 months,11.36,OWN,78465.0,Source Verified,0
25000.0,36 months,14.61,MORTGAGE,120000.0,Verified,0
12000.0,36 months,12.21,MORTGAGE,60996.0,Not Verified,0
15000.0,36 months,6.17,RENT,49812.0,Source Verified,0
9600.0,36 months,10.62,MORTGAGE,75000.0,Not Verified,0
12000.0,36 months,6.03,MORTGAGE,100000.0,Not Verified,0
8000.0,36 months,12.99,RENT,50049.0,Verified,0
10000.0,36 months,10.0,MORTGAGE,90000.0,Not Verified,0
4000.0,36 months,11.28,MORTGAGE,53000.0,Not Verified,0
3000.0,36 months,11.48,RENT,38500.0,Not Verified,0
5000.0,60 months,16.82,MORTGAGE,45000.0,Source Verified,1
7000.0,36 months,7.43,MORTGAGE,33000.0,Not Verified,0
4000.0,36 months,13.49,OWN,40800.0,Not Verified,0
15000.0,36 months,6.54,RENT,75000.0,Source Verified,0
14000.0,36 months,10.37,MORTGAGE,40000.0,Verified,1
15000.0,36 months,10.75,MORTGAGE,135000.0,Source Verified,0
8000.0,36 months,12.84,RENT,45000.0,Verified,0
2500.0,36 months,14.35,RENT,73000.0,Verified,0
3600.0,60 months,7.29,RENT,38268.0,Not Verified,0
14750.0,60 months,17.49,MORTGAGE,73000.0,Not Verified,0
15000.0,36 months,11.26,OWN,70000.0,Source Verified,0
8000.0,36 months,16.08,OWN,51000.0,Not Verified,0
8600.0,36 months,7.66,RENT,40000.0,Source Verified,0
9000.0,36 months,10.0,RENT,70000.0,Not Verified,0
12000.0,36 months,13.48,MORTGAGE,120000.0,Source Verified,0
25000.0,60 months,14.83,MORTGAGE,95500.0,Verified,0
6000.0,36 months,10.0,MORTGAGE,60000.0,Not Verified,0
5600.0,36 months,7.14,RENT,30000.0,Not Verified,0
15000.0,36 months,12.73,MORTGAGE,80300.0,Not Verified,0
10000.0,36 months,12.68,RENT,30000.0,Not Verified,0
3200.0,36 months,7.14,RENT,60000.0,Not Verified,0
35000.0,60 months,12.68,MORTGAGE,300000.0,Verified,1
5000.0,36 months,14.22,RENT,39862.0,Not Verified,0
2350.0,36 months,7.88,RENT,40080.0,Source Verified,0
6000.0,36 months,13.49,OWN,62691.0,Not Verified,0
6000.0,36 months,14.84,RENT,26880.0,Source Verified,0
21000.0,60 months,18.25,MORTGAGE,100000.0,Verified,1
7750.0,36 months,14.22,MORTGAGE,104000.0,Verified,1
5000.0,36 months,6.03,MORTGAGE,70000.0,Source Verified,0
4000.0,36 months,7.9,RENT,70000.0,Not Verified,0
9400.0,60 months,19.42,MORTGAGE,144000.0,Source Verified,0
5000.0,36 months,5.79,OWN,64000.0,Not Verified,0
5000.0,36 months,13.47,RENT,80004.0,Not Verified,0
4400.0,36 months,11.71,RENT,37440.0,Not Verified,0
15000.0,36 months,15.68,RENT,120000.0,Verified,0
4200.0,36 months,9.91,RENT,30000.0,Source Verified,0
9000.0,36 months,10.74,RENT,72000.0,Verified,0
6000.0,60 months,18.91,RENT,48400.0,Source Verified,0
10500.0,60 months,15.95,MORTGAGE,85000.0,Verified,0
7200.0,60 months,15.65,RENT,36480.0,Source Verified,0
2250.0,36 months,10.36,OWN,70000.0,Not Verified,0
12000.0,36 months,15.21,RENT,82000.0,Verified,0
4000.0,36 months,12.99,OWN,24000.0,Not Verified,1
4500.0,36 months,13.43,RENT,65000.0,Source Verified,0
6000.0,36 months,7.68,MORTGAGE,200004.0,Source Verified,0
